"PointID","x","y","z","Pressure","Velocity_x","Velocity_y","Velocity_z","Turb_Kin_Energy","Omega"
47590, 1.422553743993801e-01, 4.131314031771811e-03, 1.476648467855569e-01, 2.337723358767675e+01, 3.576091082029234e+00, -5.841660068445127e-01, 2.087297044663045e+00, 8.222546843483716e-01, 1.760185524180987e+03
47591, 1.500736560838292e-01, 4.131314031771811e-03, 1.509032850937088e-01, 2.357324609749629e+01, 3.655488786744573e+00, -5.683149894010162e-01, 1.860928881879199e+00, 8.343201835056682e-01, 1.752710987499564e+03
47592, 1.580507098505417e-01, 4.131314031771811e-03, 1.537281079865777e-01, 2.382537746754138e+01, 3.705089555566520e+00, -5.410534853476655e-01, 1.626945149743416e+00, 8.491289774718607e-01, 1.744055411268106e+03
47593, 1.661646711496214e-01, 4.131314031771811e-03, 1.561315728209652e-01, 2.415160347953449e+01, 3.709030490031870e+00, -5.019750882096913e-01, 1.385941358644321e+00, 8.633739010983877e-01, 1.731734335750142e+03
47594, 1.743933001771418e-01, 4.131314031771811e-03, 1.581070918668229e-01, 2.456969241308297e+01, 3.648520789982721e+00, -4.505727443535479e-01, 1.140796450457414e+00, 8.748542719317464e-01, 1.713762010209761e+03
47595, 1.827140428329036e-01, 4.131314031771811e-03, 1.596492503637629e-01, 2.509116393924240e+01, 3.502364532038861e+00, -3.866586411128113e-01, 8.964628901297899e-01, 8.823918951485525e-01, 1.687729987166737e+03
47596, 1.911040925396552e-01, 4.131314031771811e-03, 1.607538213625391e-01, 2.571744243131761e+01, 3.251816409479137e+00, -3.117748015710019e-01, 6.609136587322003e-01, 8.858238504212470e-01, 1.650325115770457e+03
47597, 1.995404527543353e-01, 4.131314031771811e-03, 1.614177773108217e-01, 2.640314045324736e+01, 2.889112012656238e+00, -2.315843112151891e-01, 4.469185418228956e-01, 8.858036201263605e-01, 1.597398519003331e+03
47598, 4.790918415469347e-02, 4.229184931224211e-03, 8.390004142062819e-03, 3.206750825364595e+01, 5.153593328522880e-01, -9.252190244021051e-02, 8.589718903527144e+00, 1.507462929794250e+00, 1.541384353112090e+03
47599, 4.856768194357849e-02, 4.229184931224211e-03, 1.675701186595428e-02, 2.837541778639341e+01, 8.888722737479614e-01, -1.034693766684452e-01, 8.862364045655095e+00, 1.465763093183377e+00, 1.563616414854682e+03
47600, 4.966317263425160e-02, 4.229184931224211e-03, 2.507808978508678e-02, 2.579465623966153e+01, 1.293081460745811e+00, -1.176991465857482e-01, 8.975059017347586e+00, 1.445508786419577e+00, 1.633827445720297e+03
47601, 5.119265356287631e-02, 4.229184931224211e-03, 3.333043040327500e-02, 2.393008244308955e+01, 1.700503962792153e+00, -1.357210772358011e-01, 8.952227731776805e+00, 1.452658552859177e+00, 1.748586502322260e+03
47602, 5.315193252854017e-02, 4.229184931224211e-03, 4.149141462849765e-02, 2.269802193748480e+01, 2.089159272351411e+00, -1.576938182057888e-01, 8.801898122721511e+00, 1.489087384407051e+00, 1.902527162636853e+03
47603, 5.553563928378610e-02, 4.229184931224211e-03, 4.953867377025647e-02, 2.194550540859806e+01, 2.440392354371236e+00, -1.836534040712540e-01, 8.531682550137932e+00, 1.551019381082123e+00, 2.085517107952139e+03
47604, 5.833724025408740e-02, 4.229184931224211e-03, 5.745015085060200e-02, 2.156400470764556e+01, 2.737726646846156e+00, -2.134231932367834e-01, 8.149228888962881e+00, 1.628184648111529e+00, 2.281687134310374e+03
47605, 6.154905644592137e-02, 4.229184931224211e-03, 6.520416106077706e-02, 2.144867030409591e+01, 2.968145448183772e+00, -2.464550280065837e-01, 7.666508679087514e+00, 1.704123275049640e+00, 2.470187313161816e+03
47606, 6.516228449435676e-02, 4.229184931224211e-03, 7.277945119777020e-02, 2.151210664952992e+01, 3.123831787677997e+00, -2.817550801155627e-01, 7.101352130512227e+00, 1.758643033849736e+00, 2.627914195641161e+03
47607, 6.916702079246528e-02, 4.229184931224211e-03, 8.015525791786786e-02, 2.167927021268358e+01, 3.204073793906384e+00, -3.180169179955430e-01, 6.478356306821192e+00, 1.772477196994565e+00, 2.733944829331649e+03
47608, 7.355228863641960e-02, 4.229184931224211e-03, 8.731136464753632e-02, 2.189067430826300e+01, 3.216493920711401e+00, -3.539327558374174e-01, 5.827982122433808e+00, 1.733082977569748e+00, 2.774812276509996e+03
47609, 7.830606831187564e-02, 4.229184931224211e-03, 9.422815699564445e-02, 2.210362423399486e+01, 3.176867386676949e+00, -3.884896279175853e-01, 5.183691705489894e+00, 1.639267964198441e+00, 2.748506077985253e+03
47610, 8.341533003917417e-02, 4.229184931224211e-03, 1.008866765151464e-01, 2.229301342210461e+01, 3.106935219683321e+00, -4.209721596614540e-01, 4.577235630481625e+00, 1.502277929658648e+00, 2.665196822540555e+03
47611, 8.886606968706111e-02, 4.229184931224211e-03, 1.072686726668672e-01, 2.244977001132014e+01, 3.030305041241650e+00, -4.507669805331496e-01, 4.033511577536657e+00, 1.342349443063703e+00, 2.544308096356450e+03
47612, 9.464334715703783e-02, 4.229184931224211e-03, 1.133566528429621e-01, 2.257451160643357e+01, 2.967882693062661e+00, -4.772931453251111e-01, 3.566544027386812e+00, 1.182409956450828e+00, 2.409232530449181e+03
47613, 1.007313273331328e-01, 4.229184931224211e-03, 1.191339303129389e-01, 2.267202363879959e+01, 2.934199418586863e+00, -4.998217024475435e-01, 3.177842944909532e+00, 1.041454949547855e+00, 2.281086866608179e+03
47614, 1.071133234848536e-01, 4.229184931224211e-03, 1.245846699608258e-01, 2.275075633653827e+01, 2.935332669080325e+00, -5.173327293765433e-01, 2.858143578921118e+00, 9.303856585269566e-01, 2.173796972406437e+03
47615, 1.137718430043555e-01, 4.229184931224211e-03, 1.296939316881243e-01, 2.282126654844897e+01, 2.969228455238534e+00, -5.286938843636436e-01, 2.591646946330433e+00, 8.517773283481891e-01, 2.092654405566748e+03
47616, 1.206886353524636e-01, 4.229184931224211e-03, 1.344477113635804e-01, 2.289424974068142e+01, 3.028019404476772e+00, -5.328883466540756e-01, 2.360710761228829e+00, 8.023658048588710e-01, 2.035973871942038e+03
47617, 1.278447420821321e-01, 4.229184931224211e-03, 1.388329792075347e-01, 2.297992305084221e+01, 3.100948176753758e+00, -5.291421685505371e-01, 2.149514005818378e+00, 7.760917335364083e-01, 1.998104692819910e+03
47618, 1.352205488022298e-01, 4.229184931224211e-03, 1.428377155056432e-01, 2.308787132932452e+01, 3.176639578408204e+00, -5.169546321328189e-01, 1.946054469190557e+00, 7.663204878090477e-01, 1.972149271744606e+03
47619, 1.427958389392229e-01, 4.229184931224211e-03, 1.464509435540786e-01, 2.322796453656098e+01, 3.244064605206818e+00, -4.960615753274482e-01, 1.742583199594818e+00, 7.670034078545476e-01, 1.951720843970736e+03
47620, 1.505498491493980e-01, 4.229184931224211e-03, 1.496627597459126e-01, 2.341226593763494e+01, 3.292194956362953e+00, -4.663555522957284e-01, 1.535076101059942e+00, 7.731014020768964e-01, 1.931777674544235e+03
47621, 1.584613262297435e-01, 4.229184931224211e-03, 1.524643607162139e-01, 2.365675534127711e+01, 3.308771501468323e+00, -4.277235329181835e-01, 1.322368062073937e+00, 7.806454980900209e-01, 1.908754580459679e+03
47622, 1.665085853715023e-01, 4.229184931224211e-03, 1.548480674714598e-01, 2.398108132012779e+01, 3.278820350244009e+00, -3.798177075038238e-01, 1.105373400019102e+00, 7.866950872280493e-01, 1.880130125726464e+03
47623, 1.746695695967250e-01, 4.229184931224211e-03, 1.568073464371237e-01, 2.440394145636954e+01, 3.183787498804874e+00, -3.221278351207131e-01, 8.868688118765936e-01, 7.892116393988853e-01, 1.843443346563027e+03
47624, 1.829219102149132e-01, 4.229184931224211e-03, 1.583368273657484e-01, 2.493668020645122e+01, 3.003230794313088e+00, -2.547839738352238e-01, 6.719720735828381e-01, 7.869655286246422e-01, 1.795227601150292e+03
47625, 1.912429881340457e-01, 4.229184931224211e-03, 1.594323180564215e-01, 2.558006504670585e+01, 2.721490032921439e+00, -1.803820384177482e-01, 4.694065915658895e-01, 7.796805275950534e-01, 1.730906001125965e+03
47626, 1.996099958579372e-01, 4.229184931224211e-03, 1.600908158453065e-01, 2.628569606094231e+01, 2.337180409482170e+00, -1.063345438659519e-01, 2.924796831834783e-01, 7.683433731887604e-01, 1.646564031675787e+03
47627, 4.910344947400141e-02, 4.317268740756766e-03, 8.327415348803137e-03, 3.165158952499077e+01, 4.575929154961283e-01, -1.036731910192032e-01, 8.015405676162459e+00, 1.688385327099519e+00, 2.308358986223599e+03
47628, 4.975703491942718e-02, 4.317268740756766e-03, 1.663200583096675e-02, 2.782499387229872e+01, 8.300060378002239e-01, -1.173584921480187e-01, 8.292388858028270e+00, 1.670521075945788e+00, 2.396271554573306e+03
47629, 5.084435333280513e-02, 4.317268740756766e-03, 2.489100914122424e-02, 2.522544931501899e+01, 1.224226312581371e+00, -1.352622392599575e-01, 8.374952502203421e+00, 1.695403950563380e+00, 2.558431761586083e+03
47630, 5.236242444994282e-02, 4.317268740756766e-03, 3.308178792557845e-02, 2.336194781423344e+01, 1.611116578823808e+00, -1.576714035246347e-01, 8.292526181396186e+00, 1.759107702282948e+00, 2.769646419921035e+03
47631, 5.430708734342798e-02, 4.317268740756766e-03, 4.118189182871555e-02, 2.215717809691001e+01, 1.966629900484612e+00, -1.844717606734030e-01, 8.060186401914459e+00, 1.849012403856716e+00, 3.001993538419285e+03
47632, 5.667301182744144e-02, 4.317268740756766e-03, 4.916911902886834e-02, 2.144800202775441e+01, 2.272235325321015e+00, -2.152336913742989e-01, 7.699224862640498e+00, 1.945767962407694e+00, 3.226378737676388e+03
47633, 5.945371306742589e-02, 4.317268740756766e-03, 5.702157709146655e-02, 2.111800426431305e+01, 2.515003272834877e+00, -2.490618629580150e-01, 7.233398443469958e+00, 2.026799105926087e+00, 3.415573028800672e+03
47634, 6.264156935456672e-02, 4.317268740756766e-03, 6.471774297477828e-02, 2.105759016098080e+01, 2.688051092603957e+00, -2.845876545977860e-01, 6.689154133504107e+00, 2.070551810748728e+00, 3.547679730128365e+03
47635, 6.622784299636603e-02, 4.317268740756766e-03, 7.223652202307132e-02, 2.117640878018079e+01, 2.790716510566158e+00, -3.200977479711224e-01, 6.094272320925053e+00, 2.060768452248154e+00, 3.608696498342007e+03
47636, 7.020270426605052e-02, 4.317268740756766e-03, 7.955730578559818e-02, 2.139712476608936e+01, 2.828731893395234e+00, -3.538493097759291e-01, 5.477435026019893e+00, 1.989991486872905e+00, 3.593970435120823e+03
47637, 7.455525834516918e-02, 4.317268740756766e-03, 8.666002850292724e-02, 2.165793310944318e+01, 2.814045183308902e+00, -3.844604112629437e-01, 4.867264009856216e+00, 1.861570783471391e+00, 3.508647941014442e+03
47638, 7.927357518553346e-02, 4.317268740756766e-03, 9.352522210579453e-02, 2.191393497346375e+01, 2.763803159976241e+00, -4.111180441564553e-01, 4.290403079762486e+00, 1.689291114200787e+00, 3.366850106522857e+03
47639, 8.434472220865011e-02, 4.317268740756766e-03, 1.001340695757283e-01, 2.213840172730117e+01, 2.698018411967374e+00, -4.333602907874545e-01, 3.768541009560178e+00, 1.494162326881982e+00, 3.189179128168912e+03
47640, 8.975479975301988e-02, 4.317268740756766e-03, 1.064684565211888e-01, 2.232160191384651e+01, 2.635918391136221e+00, -4.507348380096631e-01, 3.315440224828705e+00, 1.298811347297469e+00, 2.998497384695255e+03
47641, 9.548897917214352e-02, 4.317268740756766e-03, 1.125110208278565e-01, 2.246413871889158e+01, 2.592325051367399e+00, -4.627821785599349e-01, 2.935026583748607e+00, 1.122719532093597e+00, 2.816255496802287e+03
47642, 1.015315434788111e-01, 4.317268740756766e-03, 1.182452002469801e-01, 2.257130697789825e+01, 2.575484271160831e+00, -4.690216485005066e-01, 2.621599743070618e+00, 9.784686913727452e-01, 2.658486482485171e+03
47643, 1.078659304242717e-01, 4.317268740756766e-03, 1.236552777913499e-01, 2.265272933129621e+01, 2.586559180716911e+00, -4.689766910892977e-01, 2.362664052924019e+00, 8.701967826889140e-01, 2.532633165755061e+03
47644, 1.144747778942055e-01, 4.317268740756766e-03, 1.287264248144665e-01, 2.272053264872836e+01, 2.620918504321730e+00, -4.623648666876876e-01, 2.142958573853677e+00, 7.954056675438885e-01, 2.438188807636389e+03
47645, 1.213399714970727e-01, 4.317268740756766e-03, 1.334447416548308e-01, 2.278712756341602e+01, 2.670539602528277e+00, -4.491667925342896e-01, 1.947907189616761e+00, 7.480219033188868e-01, 2.369445094907668e+03
47646, 1.284426942144018e-01, 4.317268740756766e-03, 1.377972957339494e-01, 2.286442689292286e+01, 2.726306865721331e+00, -4.295487558328298e-01, 1.765745286759834e+00, 7.209609960505657e-01, 2.318513289849170e+03
47647, 1.357634779769287e-01, 4.317268740756766e-03, 1.417721570036339e-01, 2.296361662456118e+01, 2.779390413178243e+00, -4.037423595911191e-01, 1.588253352208913e+00, 7.076016276682380e-01, 2.277549997392079e+03
47648, 1.432822570252217e-01, 4.317268740756766e-03, 1.453584306454333e-01, 2.309607790531711e+01, 2.821397190342545e+00, -3.719505689938137e-01, 1.410459708564729e+00, 7.023687703801543e-01, 2.239989827596542e+03
47649, 1.509784229085334e-01, 4.317268740756766e-03, 1.485462869325741e-01, 2.327531664021461e+01, 2.843445735176929e+00, -3.342905644551488e-01, 1.229888778752321e+00, 7.007925317391729e-01, 2.200942276056373e+03
47650, 1.588308809711317e-01, 4.317268740756766e-03, 1.513269881725585e-01, 2.351859595175612e+01, 2.834614068980401e+00, -2.906861190110828e-01, 1.045849728017960e+00, 6.993655099823642e-01, 2.156944132899212e+03
47651, 1.668181081712845e-01, 4.317268740756766e-03, 1.536929126565720e-01, 2.384642915103618e+01, 2.780481127022275e+00, -2.407083228190627e-01, 8.590814707370517e-01, 6.954268344807728e-01, 2.105164880225635e+03
47652, 1.749182120744215e-01, 4.317268740756766e-03, 1.556375755500572e-01, 2.427777056593221e+01, 2.662893695272351e+00, -1.838322522331827e-01, 6.720987510246534e-01, 6.869784251461318e-01, 2.042022341521833e+03
47653, 1.831089908587757e-01, 4.317268740756766e-03, 1.571556466671949e-01, 2.482351717450036e+01, 2.462989596978373e+00, -1.205691662047310e-01, 4.901925912127528e-01, 6.728279317323086e-01, 1.962452888472714e+03
47654, 1.913679941690332e-01, 4.317268740756766e-03, 1.582429650805728e-01, 2.548376168517472e+01, 2.169254440865469e+00, -5.450430144198804e-02, 3.226299331415894e-01, 6.529997707401531e-01, 1.860721324957410e+03
47655, 1.996725846511968e-01, 4.317268740756766e-03, 1.588965505259986e-01, 2.620736435607778e+01, 1.786625461808381e+00, 5.754318419649958e-03, 1.825283621936669e-01, 6.300960946256597e-01, 1.736600441306445e+03
47656, 5.017828825940410e-02, 4.396544169190436e-03, 8.271085434972902e-03, 3.129616954263124e+01, 3.904844242043249e-01, -1.133918825520457e-01, 7.208134376571709e+00, 2.057176445154934e+00, 4.104325355617248e+03
47657, 5.082745259572463e-02, 4.396544169190436e-03, 1.651950039968464e-02, 2.731118126038777e+01, 7.489251247892647e-01, -1.302887733299083e-01, 7.455562703240077e+00, 2.120421004956857e+00, 4.354455845438459e+03
47658, 5.190741595955045e-02, 4.396544169190436e-03, 2.472263656205724e-02, 2.472000561023228e+01, 1.113152371358060e+00, -1.514587811575619e-01, 7.451362004366020e+00, 2.239965092997564e+00, 4.669366998036508e+03
47659, 5.341521824636869e-02, 4.396544169190436e-03, 3.285800969606264e-02, 2.287276017045029e+01, 1.452705441322019e+00, -1.768356839300444e-01, 7.258873059438286e+00, 2.376450161808386e+00, 4.968508984686254e+03
47660, 5.534672667491716e-02, 4.396544169190436e-03, 4.090332130942338e-02, 2.169170429978499e+01, 1.746964079162819e+00, -2.057218674602244e-01, 6.921509859031180e+00, 2.494393104025431e+00, 5.198316385595012e+03
47661, 5.769664711485081e-02, 4.396544169190436e-03, 4.883651976223000e-02, 2.101067412927960e+01, 1.984355616469531e+00, -2.370370652268640e-01, 6.482153524957568e+00, 2.565921486083507e+00, 5.332190772474408e+03
47662, 6.045853859758465e-02, 4.396544169190436e-03, 5.663586070895321e-02, 2.071304252776205e+01, 2.160096308254207e+00, -2.693171158214726e-01, 5.975928540199897e+00, 2.573129934410520e+00, 5.362790731187680e+03
47663, 6.362483097054128e-02, 4.396544169190436e-03, 6.427996669818359e-02, 2.068923275014135e+01, 2.274324634196824e+00, -3.008533040206630e-01, 5.431845306384714e+00, 2.508557769693798e+00, 5.295625045091792e+03
47664, 6.718684564641267e-02, 4.396544169190436e-03, 7.174788576673995e-02, 2.084731273058064e+01, 2.331224648845486e+00, -3.298667376793949e-01, 4.874339647055502e+00, 2.374556464791493e+00, 5.143779527627455e+03
47665, 7.113481939056493e-02, 4.396544169190436e-03, 7.901914886754406e-02, 2.110753921044947e+01, 2.338914183480625e+00, -3.548090764898379e-01, 4.325290464765254e+00, 2.182208425311823e+00, 4.924910639273044e+03
47666, 7.545793108138560e-02, 4.396544169190436e-03, 8.607382597385593e-02, 2.140560791907399e+01, 2.309345912491200e+00, -3.746701121348400e-01, 3.804653717121476e+00, 1.949735040013847e+00, 4.659836671391596e+03
47667, 8.014433137022592e-02, 4.396544169190436e-03, 9.289258070609177e-02, 2.169453801654496e+01, 2.257580947853861e+00, -3.890385369605264e-01, 3.329674166154006e+00, 1.699780721090309e+00, 4.371374602853648e+03
47668, 8.518117515964188e-02, 4.396544169190436e-03, 9.945672333149633e-02, 2.194607477534587e+01, 2.200014722613059e+00, -3.977436639379656e-01, 2.913012097116932e+00, 1.455385204047171e+00, 4.082326956216340e+03
47669, 9.055465681091343e-02, 4.396544169190436e-03, 1.057482619914013e-01, 2.215000239495493e+01, 2.151474562806094e+00, -4.005307460552204e-01, 2.560754940490348e+00, 1.234493928471815e+00, 3.811175507036731e+03
47670, 9.625004798434056e-02, 4.396544169190436e-03, 1.117499520156594e-01, 2.230774819846243e+01, 2.121693473263048e+00, -3.971592902208308e-01, 2.270602893172606e+00, 1.049502274154497e+00, 3.572900581561034e+03
47671, 1.022517380085987e-01, 4.396544169190436e-03, 1.174453431890865e-01, 2.242524174089977e+01, 2.114138347913251e+00, -3.876327112208044e-01, 2.033206353169747e+00, 9.059843087842335e-01, 3.377210667086902e+03
47672, 1.085432766685037e-01, 4.396544169190436e-03, 1.228188248403581e-01, 2.251266491271782e+01, 2.127098334945532e+00, -3.722898148621195e-01, 1.835887371590974e+00, 8.017868531507391e-01, 3.224409940752665e+03
47673, 1.151074192939082e-01, 4.396544169190436e-03, 1.278556686297741e-01, 2.258330578399608e+01, 2.155313908672051e+00, -3.517630031304736e-01, 1.665777110274877e+00, 7.302788354274276e-01, 3.108215578894254e+03
47674, 1.219261740261440e-01, 4.396544169190436e-03, 1.325420689186144e-01, 2.265089726676227e+01, 2.191928672401396e+00, -3.268080621997319e-01, 1.511907590597065e+00, 6.834560668155918e-01, 3.019204464241261e+03
47675, 1.289808511324559e-01, 4.396544169190436e-03, 1.368651806094350e-01, 2.272855845875535e+01, 2.230010759074268e+00, -2.981011020484631e-01, 1.366149829034175e+00, 6.538070019159853e-01, 2.947543288234673e+03
47676, 1.362521142332600e-01, 4.396544169190436e-03, 1.408131543535873e-01, 2.282844513456225e+01, 2.263195015908384e+00, -2.661139408352245e-01, 1.223187142096111e+00, 6.350550528394081e-01, 2.884588840461902e+03
47677, 1.437200333018164e-01, 4.396544169190436e-03, 1.443751690294587e-01, 2.296267351193670e+01, 2.285301425376148e+00, -2.310862331100117e-01, 1.079895615193340e+00, 6.222268450777605e-01, 2.823495779940335e+03
47678, 1.513641392910468e-01, 4.396544169190436e-03, 1.475414614024153e-01, 2.314533700198798e+01, 2.289105449857603e+00, -1.930595941632312e-01, 9.345981414378868e-01, 6.113617378492952e-01, 2.759002609609154e+03
47679, 1.591634802377700e-01, 4.396544169190436e-03, 1.503033528851492e-01, 2.339415909345114e+01, 2.264697409679882e+00, -1.518399838974194e-01, 7.865945184452572e-01, 5.991856409017950e-01, 2.686602606182557e+03
47680, 1.670966786905766e-01, 4.396544169190436e-03, 1.526532733250828e-01, 2.372988428483294e+01, 2.198267237185990e+00, -1.068849990610282e-01, 6.362449578777202e-01, 5.830249389489148e-01, 2.601306543704441e+03
47681, 1.751419903039374e-01, 4.396544169190436e-03, 1.545847817536313e-01, 2.417142939901718e+01, 2.072681512415381e+00, -5.768112283838110e-02, 4.858089608520997e-01, 5.606751829245182e-01, 2.495910464301635e+03
47682, 1.832773634379427e-01, 4.396544169190436e-03, 1.560925840404495e-01, 2.472896184791915e+01, 1.871728975984204e+00, -5.069907475831501e-03, 3.407541597456117e-01, 5.315372501979068e-01, 2.362755878712547e+03
47683, 1.914804996003154e-01, 4.396544169190436e-03, 1.571725474042754e-01, 2.540152990392030e+01, 1.589058968931095e+00, 4.664699241429573e-02, 2.105156726857978e-01, 4.970344316147720e-01, 2.196088801776358e+03
47684, 1.997289145650271e-01, 4.396544169190436e-03, 1.578217117405959e-01, 2.613672770664096e+01, 1.234314407525724e+00, 8.848017401523854e-02, 1.069961260181739e-01, 4.653101203305526e-01, 2.013908917772635e+03
47685, 5.114564316825196e-02, 4.467892054927176e-03, 8.220388512421637e-03, 3.107606088820383e+01, 2.969064172499861e-01, -1.121754448257337e-01, 5.729444232133154e+00, 3.040222931838454e+00, 1.001777618380763e+04
47686, 5.179082850636962e-02, 4.467892054927176e-03, 1.641824551132293e-02, 2.725326811229964e+01, 6.080330332507323e-01, -1.275081195126096e-01, 5.816755437120738e+00, 3.285850750420700e+00, 1.057387836861212e+04
47687, 5.286417232558493e-02, 4.467892054927176e-03, 2.457110124049593e-02, 2.471717104055935e+01, 8.862741116624894e-01, -1.466965346233640e-01, 5.637251457099728e+00, 3.456920177694565e+00, 1.081910304392405e+04
47688, 5.436273266509670e-02, 4.467892054927176e-03, 3.265660928908504e-02, 2.286471573162326e+01, 1.123104243913606e+00, -1.686416732537818e-01, 5.326673295676582e+00, 3.534197756745381e+00, 1.078699012008010e+04
47689, 5.628240207517790e-02, 4.467892054927176e-03, 4.065260784154585e-02, 2.168334498352860e+01, 1.314760633333570e+00, -1.919766633645520e-01, 4.945365446926888e+00, 3.515499867395941e+00, 1.054359458608416e+04
47690, 5.861791887541010e-02, 4.467892054927176e-03, 4.853718042164112e-02, 2.101360405328807e+01, 1.460408650146988e+00, -2.154282460209998e-01, 4.529112483249407e+00, 3.404726405731052e+00, 1.015202623972944e+04
47691, 6.136288157658365e-02, 4.467892054927176e-03, 5.628871596397871e-02, 2.073556784820873e+01, 1.561306720374064e+00, -2.377045351045988e-01, 4.098132398811669e+00, 3.212036760703957e+00, 9.662926191550814e+03
47692, 6.450976642673467e-02, 4.467892054927176e-03, 6.388596804843968e-02, 2.073437799183426e+01, 1.620070585610248e+00, -2.575166597701886e-01, 3.666401684523977e+00, 2.952366103756347e+00, 9.114892422781382e+03
47693, 6.804994803322614e-02, 4.467892054927176e-03, 7.130811313513910e-02, 2.091353548528742e+01, 1.640966757368265e+00, -2.736574232591900e-01, 3.245432225827871e+00, 2.644570673594564e+00, 8.538034584695439e+03
47694, 7.197372300434970e-02, 4.467892054927176e-03, 7.853480764030127e-02, 2.119028493965319e+01, 1.630414297019060e+00, -2.852151532989504e-01, 2.846160917299633e+00, 2.310466415746265e+00, 7.957769758957928e+03
47695, 7.627033654564777e-02, 4.467892054927176e-03, 8.554624369660892e-02, 2.149863467270830e+01, 1.597162510802599e+00, -2.917591948406301e-01, 2.479014369453737e+00, 1.973310437672074e+00, 7.397091385753924e+03
47696, 8.092801193805760e-02, 4.467892054927176e-03, 9.232320344519067e-02, 2.179089334584848e+01, 1.551851000237511e+00, -2.933083224309695e-01, 2.152970804495500e+00, 1.655286612869018e+00, 6.876852427523501e+03
47697, 8.593398281707958e-02, 4.467892054927176e-03, 9.884711171043634e-02, 2.203917204719632e+01, 1.505832001659746e+00, -2.900151263322225e-01, 1.874100459857222e+00, 1.374265304130471e+00, 6.414368598307296e+03
47698, 9.127452816449515e-02, 4.467892054927176e-03, 1.051000869132622e-01, 2.223454323928848e+01, 1.469181260852076e+00, -2.819796308184019e-01, 1.644036353593797e+00, 1.135490374661266e+00, 6.017031167824823e+03
47699, 9.693500991672374e-02, 4.467892054927176e-03, 1.110649900832762e-01, 2.238026854567743e+01, 1.447611033973825e+00, -2.692917119632323e-01, 1.458243622800958e+00, 9.440704154217259e-01, 5.688502163492296e+03
47700, 1.028999130867378e-01, 4.467892054927176e-03, 1.167254718355048e-01, 2.248420349205310e+01, 1.441857479555970e+00, -2.524127831988265e-01, 1.307719679996956e+00, 8.024807677211460e-01, 5.430149527534702e+03
47701, 1.091528882895637e-01, 4.467892054927176e-03, 1.220660171829204e-01, 2.255795458688668e+01, 1.449430293241332e+00, -2.321811923411067e-01, 1.182481349756761e+00, 7.025911156785030e-01, 5.232748166643407e+03
47702, 1.156767965548093e-01, 4.467892054927176e-03, 1.270719880619424e-01, 2.261567250577075e+01, 1.466043085014253e+00, -2.095102914894558e-01, 1.073530983025166e+00, 6.339433071654568e-01, 5.082475017863290e+03
47703, 1.224537563033910e-01, 4.467892054927176e-03, 1.317296634543522e-01, 2.267150622172096e+01, 1.486894562778961e+00, -1.851731865849951e-01, 9.738468180909151e-01, 5.869796887541779e-01, 4.964753228385469e+03
47704, 1.294651923596987e-01, 4.467892054927176e-03, 1.360262769956503e-01, 2.273869517065858e+01, 1.507501645584162e+00, -1.596830180679199e-01, 8.785900499961891e-01, 5.540177370650369e-01, 4.866507439157189e+03
47705, 1.366918868648609e-01, 4.467892054927176e-03, 1.399500519667738e-01, 2.282952627686232e+01, 1.523849148503197e+00, -1.332767575993281e-01, 7.847359036656369e-01, 5.291923895934729e-01, 4.776966797217116e+03
47706, 1.441140319515603e-01, 4.467892054927176e-03, 1.434902335732653e-01, 2.295655352323677e+01, 1.531753042896943e+00, -1.059621627575198e-01, 6.904123928491563e-01, 5.079612587038562e-01, 4.687177757964761e+03
47707, 1.517112840360213e-01, 4.467892054927176e-03, 1.466371184234163e-01, 2.313465635295551e+01, 1.525595954506720e+00, -7.756933614316824e-02, 5.943129195826725e-01, 4.863418264088554e-01, 4.588319278481134e+03
47708, 1.594628195783589e-01, 4.467892054927176e-03, 1.493820811245899e-01, 2.338243118916863e+01, 1.496902725794135e+00, -4.775034726670672e-02, 4.955312690638070e-01, 4.604130784124144e-01, 4.469445101515094e+03
47709, 1.673473921584541e-01, 4.467892054927176e-03, 1.517175979248221e-01, 2.372101639970225e+01, 1.433661679135140e+00, -1.593160591351236e-02, 3.940541200668763e-01, 4.265988802962535e-01, 4.315786120781588e+03
47710, 1.753433907109150e-01, 4.467892054927176e-03, 1.536372673349033e-01, 2.416876141442887e+01, 1.321674274622621e+00, 1.834386503158339e-02, 2.918786261892066e-01, 3.817666258536445e-01, 4.107561064604141e+03
47711, 1.834288987595040e-01, 4.467892054927176e-03, 1.551358276744151e-01, 2.473503949090719e+01, 1.148571913338513e+00, 5.427443162669379e-02, 1.941145268570943e-01, 3.283751182828967e-01, 3.834426599878851e+03
47712, 1.915817544886771e-01, 4.467892054927176e-03, 1.562091714936304e-01, 2.541874869181639e+01, 9.106498698720948e-01, 8.747874760176617e-02, 1.089394857238348e-01, 2.741917017534727e-01, 3.506406321743095e+03
47713, 1.997796114875783e-01, 4.467892054927176e-03, 1.568543568317480e-01, 2.616785225739415e+01, 6.198156241561285e-01, 1.087229258384821e-01, 4.579849937851921e-02, 2.249524911815250e-01, 3.143385624893549e+03
47714, 3.673580135612881e-02, 6.900114892482581e-03, 8.975576321614925e-03, 3.653573861230308e+01, 8.174838937596861e-01, -7.973991919886987e-02, 1.067047588707129e+01, 7.983632233481177e-01, 3.868341941269919e+02
